"","region","population","sex","age","education","income","statusquo","vote"
"2436","Santiago",250000,"Female","35-44","Post Secondary",200000,-0.31354,"Undecided"
"2437","Santiago",250000,"Male","65+","Post Secondary",200000,1.44244,"Yes"
"2438","Santiago",250000,"Female","18-25","Post Secondary",NA,-0.2941,"Yes"
"2439","Santiago",250000,"Female","45-54","Secondary",200000,1.01542,"Yes"
"2440","Santiago",250000,"Male","45-54","Post Secondary",200000,0.8246,"Yes"
"2441","Santiago",250000,"Female","55-64","Secondary",NA,-0.6293,"Abstain"
"2442","Santiago",250000,"Female","35-44","Post Secondary",35000,-1.10454,"No"
"2443","Santiago",250000,"Male","35-44","Post Secondary",NA,1.34448,"Yes"
"2444","Santiago",250000,"Female","18-25","Secondary",NA,-0.79884,"No"
"2445","Santiago",250000,"Female","35-44","Secondary",35000,-1.48144,NA
"2446","Santiago",250000,"Female","55-64","Primary",7500,0.02698,NA
"2447","Santiago",250000,"Female","45-54","Secondary",125000,-1.02597,"No"
"2448","Santiago",250000,"Female","26-34","Secondary",75000,-1.21862,"No"
"2449","Santiago",250000,"Male","65+","Secondary",35000,0.4676,NA
"2450","Santiago",250000,"Male","26-34","Post Secondary",200000,1.21705,"Yes"
"2451","Santiago",250000,"Female","45-54","Post Secondary",15000,0.81109,"Yes"
"2452","Santiago",250000,"Female","35-44","Post Secondary",200000,-1.29617,"No"
"2453","Santiago",250000,"Male","35-44","Post Secondary",NA,1.39381,"Yes"
"2454","Santiago",250000,"Female","45-54","Secondary",200000,-1.00115,"Abstain"
"2455","Santiago",250000,"Female","26-34","Secondary",125000,-0.19523,NA
"2456","Santiago",250000,"Male","65+","Post Secondary",75000,0.13858,NA
"2457","Santiago",250000,"Female","55-64","Primary",15000,0.88849,"Yes"
"2458","Santiago",250000,"Male","18-25","Secondary",NA,-0.15216,"No"
"2459","Santiago",250000,"Female","45-54","Primary",7500,0.51627,"No"
"2460","Santiago",250000,"Female","18-25","Post Secondary",200000,-1.14049,"No"
"2461","Santiago",250000,"Female","45-54","Secondary",125000,1.07339,"Yes"
"2462","Santiago",250000,"Male","26-34","Post Secondary",200000,1.44322,NA
"2463","Santiago",250000,"Male","45-54","Post Secondary",200000,-0.66689,"No"
"2464","Santiago",250000,"Female","18-25","Post Secondary",35000,-1.29617,"No"
"2465","Santiago",250000,"Female","35-44","Post Secondary",200000,-1.25656,"No"
"2466","Santiago",250000,"Female","35-44","Secondary",75000,-0.94168,"No"
"2467","Santiago",250000,"Female","55-64","Secondary",35000,-0.40122,"No"
"2468","Santiago",250000,"Male","45-54","Secondary",125000,-1.0295,"No"
"2469","Santiago",250000,"Female","26-34","Post Secondary",125000,-1.21834,"No"
"2470","Santiago",250000,"Female","18-25","Secondary",NA,0.90393,"Undecided"
"2471","Santiago",250000,"Male","18-25","Post Secondary",200000,1.51858,"Yes"
"2472","Santiago",250000,"Male","45-54","Post Secondary",200000,-0.30982,"Undecided"
"2473","Santiago",250000,"Male","55-64","Secondary",200000,1.27096,"Yes"
"2474","Santiago",250000,"Female","18-25","Post Secondary",200000,0.64011,"Yes"
"2475","Santiago",250000,"Female","55-64","Secondary",125000,1.1348,"Yes"
"2476","Santiago",250000,"Male","55-64","Post Secondary",200000,1.21964,"Yes"
"2477","Santiago",250000,"Female","65+","Secondary",75000,0.84667,"Yes"
"2478","Santiago",250000,"Female","35-44","Post Secondary",200000,0.7711,"Yes"
"2479","Santiago",250000,"Male","26-34","Post Secondary",200000,1.29798,"Yes"
"2480","Santiago",250000,"Female","18-25","Post Secondary",125000,1.39006,"Yes"
"2481","Santiago",250000,"Female","55-64","Secondary",35000,-0.95218,"Undecided"
"2482","Santiago",250000,"Male","65+","Post Secondary",125000,-1.06052,"No"
"2483","Santiago",250000,"Male","18-25","Post Secondary",200000,0.43376,"Yes"
"2484","Santiago",250000,"Female","35-44","Post Secondary",125000,1.15286,"Yes"
"2485","Santiago",250000,"Female","35-44","Post Secondary",200000,-0.93773,"No"
"2486","Santiago",250000,"Male","18-25","Post Secondary",NA,-0.0163,"No"
"2487","Santiago",250000,"Female","26-34","Post Secondary",200000,0.97308,"Yes"
"2488","Santiago",250000,"Female","35-44","Post Secondary",200000,0.94765,"No"
"2489","Santiago",250000,"Female","55-64","Primary",75000,0.73707,NA
"2490","Santiago",250000,"Male","35-44","Post Secondary",200000,0.47231,"Yes"
"2491","Santiago",250000,"Male","35-44","Primary",15000,1.26093,"Yes"
"2492","Santiago",250000,"Female","26-34","Primary",7500,1.34623,"Undecided"
"2493","Santiago",250000,"Female","35-44","Secondary",35000,0.13769,"Undecided"
"2494","Santiago",250000,"Male","26-34","Secondary",35000,1.47615,"Yes"
"2495","Santiago",250000,"Female","35-44","Secondary",15000,-0.15878,"Undecided"
"2496","Santiago",250000,"Male","18-25","Secondary",15000,-1.29617,"No"
"2497","Santiago",250000,"Female","45-54","Primary",15000,0.47051,"Undecided"
"2498","Santiago",250000,"Female","45-54","Primary",35000,0.13118,"Yes"
"2499","Santiago",250000,"Female","18-25","Post Secondary",35000,-0.01053,"Undecided"
"2500","Santiago",250000,"Male","35-44","Secondary",35000,1.43793,"Yes"
"2501","Santiago",250000,"Male","35-44","Post Secondary",200000,1.33168,"Yes"
"2502","Santiago",250000,"Male","18-25","Post Secondary",125000,1.32577,"Yes"
"2503","Santiago",250000,"Female","55-64","Secondary",35000,1.14675,"Yes"
"2504","Santiago",250000,"Female","26-34","Post Secondary",200000,-0.23212,"Undecided"
"2505","Santiago",250000,"Female","26-34","Post Secondary",125000,0.29437,"No"
"2506","Santiago",250000,"Male","26-34","Post Secondary",75000,-1.11336,"No"
"2507","Santiago",250000,"Male","55-64","Post Secondary",35000,-0.98643,"No"
"2508","Santiago",250000,"Female","55-64","Post Secondary",75000,-0.62986,"No"
"2509","Santiago",250000,"Female","26-34","Post Secondary",125000,1.51437,"Yes"
"2510","Santiago",250000,"Female","35-44","Post Secondary",125000,0.00744,"Undecided"
"2511","Santiago",250000,"Female","65+","Secondary",75000,-1.2727,"No"
"2512","Santiago",250000,"Female","18-25","Post Secondary",75000,-0.45879,"No"
"2513","Santiago",250000,"Male","18-25","Secondary",125000,0.9846,"Yes"
"2514","Santiago",250000,"Male","45-54","Post Secondary",200000,1.14072,"Yes"
"2515","Santiago",250000,"Female","55-64","Secondary",200000,-0.56959,"No"
"2516","Santiago",250000,"Female","35-44","Secondary",125000,-1.0404,"No"
"2517","Santiago",250000,"Male","26-34","Post Secondary",75000,-0.41596,"No"
"2518","Santiago",250000,"Female","18-25","Secondary",75000,-0.84257,"Abstain"
"2519","Santiago",250000,"Female","35-44","Post Secondary",200000,-1.09949,"No"
"2520","Santiago",250000,"Male","35-44","Post Secondary",200000,1.24045,"Yes"
"2521","Santiago",250000,"Female","18-25","Post Secondary",15000,-1.08103,"Undecided"
"2522","Santiago",250000,"Male","18-25","Secondary",75000,0.01777,NA
"2523","Santiago",250000,"Male","35-44","Post Secondary",35000,-0.59471,"Undecided"
"2524","Santiago",250000,"Female","35-44","Primary",15000,-1.25795,"Abstain"
"2525","Santiago",250000,"Male","65+","Post Secondary",35000,-0.72986,"Undecided"
"2526","Santiago",250000,"Male","18-25","Secondary",35000,-0.50191,"No"
"2527","Santiago",250000,"Male","35-44","Post Secondary",35000,-1.29617,"No"
"2528","Santiago",250000,"Female","45-54","Secondary",15000,-0.69361,"Undecided"
"2529","Santiago",250000,"Female","55-64","Primary",35000,0.33848,"Undecided"
"2530","Santiago",250000,"Female","18-25","Secondary",7500,-1.29617,"Undecided"
"2531","Santiago",250000,"Male","35-44","Secondary",15000,-1.11196,"No"
"2532","Santiago",250000,"Female","18-25","Post Secondary",75000,-0.89384,"No"
"2533","Santiago",250000,"Male","18-25","Secondary",35000,-0.29008,"Abstain"
"2534","Santiago",250000,"Male","65+","Primary",35000,0.83966,"Undecided"
"2535","Santiago",250000,"Female","65+","Secondary",7500,0.63256,"Yes"
"2536","Santiago",250000,"Male","35-44","Secondary",35000,1.12501,"Yes"
"2537","Santiago",250000,"Female","35-44","Secondary",35000,1.5877,"Yes"
"2538","Santiago",250000,"Male","26-34","Secondary",125000,0.6372,"Yes"
"2539","Santiago",250000,"Female","18-25","Secondary",35000,-0.72594,"Undecided"
"2540","Santiago",250000,"Male","65+","Secondary",35000,0.67226,NA
"2541","Santiago",250000,"Female","45-54","Primary",7500,1.50846,"Yes"
"2542","Santiago",250000,"Female","35-44","Secondary",35000,0.6934,NA
"2543","Santiago",250000,"Female","18-25","Primary",15000,0.47213,"Yes"
"2544","Santiago",250000,"Male","65+","Secondary",7500,1.54808,"Yes"
"2545","Santiago",250000,"Male","18-25","Secondary",NA,1.0616,"Yes"
"2546","Santiago",250000,"Female","65+","Primary",7500,0.59034,"Undecided"
"2547","Santiago",250000,"Male","18-25","Primary",NA,0.14292,NA
"2548","Santiago",250000,"Female","35-44","Primary",15000,NA,"Undecided"
"2549","Santiago",250000,"Female","26-34","Secondary",15000,0.089,"Undecided"
"2550","Santiago",250000,"Male","65+","Primary",7500,-1.06805,NA
"2551","Santiago",250000,"Male","35-44","Post Secondary",15000,-0.73756,"No"
"2552","Santiago",250000,"Female","18-25","Post Secondary",7500,-1.15231,"No"
"2553","Santiago",250000,"Female","45-54","Primary",15000,-1.29617,"No"
"2554","Santiago",250000,"Female","55-64","Primary",2500,-1.18463,"No"
"2555","Santiago",250000,"Male","18-25","Secondary",NA,-1.29617,"No"
"2556","Santiago",250000,"Male","26-34","Secondary",15000,-1.29617,"No"
"2557","Santiago",250000,"Female","45-54","Primary",35000,0.2803,"Yes"
"2558","Santiago",250000,"Male","35-44","Secondary",7500,-0.6577,NA
"2559","Santiago",250000,"Female","45-54","Primary",35000,-1.29617,"No"
"2560","Santiago",250000,"Female","18-25","Secondary",15000,1.25462,"Yes"
"2561","Santiago",250000,"Male","18-25","Secondary",NA,-1.26942,"No"
"2562","Santiago",250000,"Female","35-44","Primary",7500,-1.29617,"No"
"2563","Santiago",250000,"Female","18-25","Secondary",7500,-1.29617,"No"
"2564","Santiago",250000,"Female","35-44","Secondary",15000,-0.88301,"Undecided"
"2565","Santiago",250000,"Male","45-54","Primary",NA,1.45187,"Yes"
"2566","Santiago",250000,"Male","65+","Secondary",35000,-1.25656,"No"
"2567","Santiago",250000,"Male","45-54","Post Secondary",NA,0.5445,"Undecided"
"2568","Santiago",250000,"Female","45-54","Secondary",75000,0.8666,"Yes"
"2569","Santiago",250000,"Female","18-25","Secondary",75000,0.88085,"Yes"
"2570","Santiago",250000,"Male","26-34","Post Secondary",NA,-1.29617,"No"
"2571","Santiago",250000,"Female","65+","Primary",15000,-0.94732,"Yes"
"2572","Santiago",250000,"Female","26-34","Secondary",15000,-0.13523,"No"
"2573","Santiago",250000,"Male","18-25","Post Secondary",15000,-0.43799,"Undecided"
"2574","Santiago",250000,"Female","35-44","Primary",35000,-1.06713,"No"
"2575","Santiago",250000,"Male","45-54","Secondary",15000,-0.03259,"Undecided"
"2576","Santiago",250000,"Female","55-64","Primary",7500,-1.08236,"Abstain"
"2577","Santiago",250000,"Male","35-44","Primary",15000,1.31037,"Undecided"
"2578","Santiago",250000,"Female","18-25","Post Secondary",35000,-0.27129,"Undecided"
"2579","Santiago",250000,"Male","35-44","Primary",7500,-0.7414,"Yes"
"2580","Santiago",250000,"Male","18-25","Secondary",7500,-0.69755,NA
"2581","Santiago",250000,"Female","45-54","Secondary",15000,-0.23627,"Undecided"
"2582","Santiago",250000,"Female","65+","Secondary",NA,1.50394,"Yes"
"2583","Santiago",250000,"Male","45-54","Post Secondary",125000,0.35459,"Yes"
"2584","Santiago",250000,"Female","18-25","Secondary",15000,0.46676,"Undecided"
"2585","Santiago",250000,"Male","18-25","Secondary",75000,-1.06529,"No"
"2586","Santiago",250000,"Female","35-44","Secondary",35000,-0.32437,"Undecided"
"2587","Santiago",250000,"Male","65+","Secondary",35000,-0.96744,"No"
"2588","Santiago",250000,"Male","18-25","Post Secondary",15000,-0.57825,"No"
"2589","Santiago",250000,"Male","55-64","Secondary",35000,-1.29617,"No"
"2590","Santiago",250000,"Female","18-25","Secondary",7500,0.30916,"No"
"2591","Santiago",250000,"Male","55-64","Secondary",35000,-0.99525,"No"
"2592","Santiago",250000,"Male","18-25","Secondary",35000,-0.15297,"No"
"2593","Santiago",250000,"Female","26-34","Post Secondary",15000,1.11064,"Yes"
"2594","Santiago",250000,"Female","35-44","Secondary",35000,0.28844,"Yes"
"2595","Santiago",250000,"Female","55-64","Secondary",15000,1.35,"Yes"
"2596","Santiago",250000,"Male","35-44","Post Secondary",15000,-1.1464,"Abstain"
"2597","Santiago",250000,"Female","35-44","Primary",7500,1.20702,"Yes"
"2598","Santiago",250000,"Female","18-25","Secondary",35000,-1.25795,"No"
"2599","Santiago",250000,"Male","26-34","Secondary",15000,-0.77873,"No"
"2600","Santiago",250000,"Male","35-44",NA,NA,1.00817,"Yes"
"2601","Metropolitan Region",62500,"Male","45-54","Primary",35000,1.5877,"Yes"
"2602","Metropolitan Region",62500,"Female","26-34","Primary",125000,1.59296,"Yes"
"2603","Metropolitan Region",62500,"Female","35-44","Post Secondary",15000,1.28539,"Yes"
"2604","Metropolitan Region",62500,"Female","55-64","Primary",2500,0.14736,"Yes"
"2605","Metropolitan Region",62500,"Male","26-34","Primary",7500,0.62706,"Abstain"
"2606","Metropolitan Region",62500,"Male","26-34","Secondary",15000,1.47693,"Yes"
"2607","Metropolitan Region",62500,"Female","26-34","Primary",15000,0.96567,"Yes"
"2608","Metropolitan Region",62500,"Female","26-34","Primary",2500,-1.16306,"No"
"2609","Metropolitan Region",62500,"Female","45-54","Primary",7500,-1.22114,"Yes"
"2610","Metropolitan Region",62500,"Male","45-54","Secondary",7500,1.5877,NA
"2611","Metropolitan Region",62500,"Male","35-44","Secondary",35000,0.76436,"Yes"
"2612","Metropolitan Region",62500,"Male","18-25","Secondary",NA,0.13073,NA
"2613","Metropolitan Region",62500,"Female","18-25","Secondary",35000,-0.70446,"No"
"2614","Metropolitan Region",62500,"Male","55-64","Secondary",15000,-1.29617,"No"
"2615","Metropolitan Region",62500,"Female","35-44","Primary",15000,1.28086,"Yes"
"2616","Metropolitan Region",62500,"Male","26-34","Primary",15000,-1.22876,"No"
"2617","Metropolitan Region",62500,"Male","55-64","Secondary",15000,0.16247,NA
"2618","Metropolitan Region",62500,"Female","35-44","Primary",15000,0.72189,"Undecided"
"2619","Metropolitan Region",62500,"Male","18-25","Secondary",7500,0.83264,"Yes"
"2620","Metropolitan Region",62500,"Female","26-34","Secondary",35000,0.70951,NA
"2621","Metropolitan Region",15000,"Female","45-54","Primary",15000,0.7318,NA
"2622","Metropolitan Region",15000,"Male","45-54","Secondary",35000,0.149,NA
"2623","Metropolitan Region",15000,"Female","18-25","Secondary",35000,1.28615,"Yes"
"2624","Metropolitan Region",15000,"Male","18-25","Secondary",NA,1.21003,"Undecided"
"2625","Metropolitan Region",15000,"Female","35-44","Primary",7500,0.28762,"Undecided"
"2626","Metropolitan Region",15000,"Male","18-25","Secondary",35000,-0.50889,"Yes"
"2627","Metropolitan Region",15000,"Female","35-44","Primary",NA,-0.38686,"Undecided"
"2628","Metropolitan Region",15000,"Male","26-34","Secondary",35000,-0.71349,NA
"2629","Metropolitan Region",15000,"Female","18-25","Secondary",NA,-0.57723,"Undecided"
"2630","Metropolitan Region",15000,"Male","65+","Primary",35000,0.43236,"Yes"
"2631","Metropolitan Region",15000,"Male","45-54","Primary",35000,0.73822,"Undecided"
"2632","Metropolitan Region",15000,"Female","45-54","Secondary",15000,1.08531,"Undecided"
"2633","Metropolitan Region",15000,"Male","55-64","Primary",15000,0.38846,NA
"2634","Metropolitan Region",15000,"Male","26-34","Secondary",15000,-1.08862,"No"
"2635","Metropolitan Region",15000,"Female","26-34","Post Secondary",35000,-1.29617,"No"
"2636","Metropolitan Region",15000,"Female","26-34","Primary",7500,0.12468,"Undecided"
"2637","Metropolitan Region",15000,"Female","35-44","Secondary",7500,-0.63807,NA
"2638","Metropolitan Region",15000,"Female","55-64","Primary",2500,-0.15649,"Undecided"
"2639","Metropolitan Region",15000,"Male","18-25","Secondary",15000,-0.59665,NA
"2640","Metropolitan Region",15000,"Male","35-44","Secondary",NA,-0.57165,"No"
"2641","Metropolitan Region",25000,"Male","35-44","Primary",NA,-1.30045,"Undecided"
"2642","Metropolitan Region",25000,"Male","26-34","Secondary",NA,0.75873,"Yes"
"2643","Metropolitan Region",25000,"Male","18-25","Secondary",15000,0.80466,"Undecided"
"2644","Metropolitan Region",25000,"Female","35-44","Secondary",35000,-0.67588,"No"
"2645","Metropolitan Region",25000,"Female","35-44","Primary",15000,1.41575,"Undecided"
"2646","Metropolitan Region",25000,"Female","18-25","Primary",7500,-0.5399,"No"
"2647","Metropolitan Region",25000,"Female","26-34","Secondary",15000,-0.52483,"Undecided"
"2648","Metropolitan Region",25000,"Female","65+","Primary",35000,1.12768,"Undecided"
"2649","Metropolitan Region",25000,"Male","18-25","Secondary",7500,0.08413,"Abstain"
"2650","Metropolitan Region",25000,"Male","55-64","Primary",35000,-0.98577,"No"
"2651","Metropolitan Region",25000,"Female","18-25","Secondary",7500,0.13353,NA
"2652","Metropolitan Region",25000,"Male","26-34","Primary",35000,1.29393,"Yes"
"2653","Metropolitan Region",25000,"Female","35-44","Primary",7500,1.43577,"Yes"
"2654","Metropolitan Region",25000,"Male","35-44","Primary",15000,-0.82448,NA
"2655","Metropolitan Region",25000,"Male","45-54","Primary",35000,-0.11712,NA
"2656","Metropolitan Region",25000,"Female","18-25","Secondary",15000,1.61371,"Undecided"
"2657","Metropolitan Region",25000,"Female","55-64","Primary",7500,-0.33917,"Yes"
"2658","Metropolitan Region",25000,"Female","45-54","Primary",15000,0.78755,"Undecided"
"2659","Metropolitan Region",25000,"Male","45-54","Primary",15000,0.82865,NA
"2660","Metropolitan Region",25000,"Male","26-34","Secondary",7500,-1.74401,NA
"2661","Metropolitan Region",87500,"Female","55-64","Secondary",35000,1.44322,"Yes"
"2662","Metropolitan Region",87500,"Male","26-34","Secondary",75000,1.24288,"No"
"2663","Metropolitan Region",87500,"Female","35-44","Secondary",15000,-0.09014,"Yes"
"2664","Metropolitan Region",87500,"Male","35-44","Secondary",75000,-0.43601,"No"
"2665","Metropolitan Region",87500,"Female","18-25","Secondary",35000,0.95741,"Yes"
"2666","Metropolitan Region",87500,"Male","18-25","Secondary",15000,0.16797,"No"
"2667","Metropolitan Region",87500,"Male","35-44","Primary",15000,1.33029,"Undecided"
"2668","Metropolitan Region",87500,"Female","18-25","Primary",35000,0.33831,"Undecided"
"2669","Metropolitan Region",87500,"Female","65+","Primary",7500,-1.29617,"No"
"2670","Metropolitan Region",87500,"Male","26-34","Primary",15000,-1.02512,"Yes"
"2671","Metropolitan Region",87500,"Male","35-44","Post Secondary",125000,1.318,"Yes"
